dataset	sample	relative_path	bytes	source	source_mtime_utc	destination
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1039	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-21T18:52:08Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	22881	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-21T19:09:21Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	94137	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-21T19:00:59Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	130036	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-21T19:00:59Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	586	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-21T19:09:03Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1056218	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-21T19:09:21Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/counts.h5ad	1395177942	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-21T19:09:28Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	779806788	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-21T19:09:44Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	15580	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-21T18:49:05Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	340686	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-21T18:49:05Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	903534764	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-21T19:09:39Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/final_counts.h5ad	1483668822	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-21T19:09:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3705446	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-21T18:52:11Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	196061	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-21T18:52:11Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	140581	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-21T18:48:35Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/summary.txt	13243	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-21T19:09:51Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	WT-PrS-3pct-Day-4	WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	1483668822	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E32-L4/samples/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-21T19:09:35Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-3pct-Day-4/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1042	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-22T04:23:07Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	31563	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-22T04:59:37Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	101968	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-22T04:52:14Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	493164	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-22T04:52:14Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-22T04:59:20Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1091395	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-22T04:59:37Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad	1000828854	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-22T04:59:44Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	469028642	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-22T04:59:58Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	12996	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-22T04:21:37Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	318606	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-22T04:21:37Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	561123256	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-22T04:59:54Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad	1045082934	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-22T05:00:00Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3699344	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-22T04:23:09Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	189348	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-22T04:23:09Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	130359	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-22T04:21:02Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/summary.txt	12621	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-22T05:00:06Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	GCM1-Day-5	GCM1-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	1045082934	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GCM1-Day-5/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-22T04:59:50Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GCM1-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1044	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-22T05:04:20Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	37920	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-22T05:52:24Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	87567	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-22T05:43:51Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	753711	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-22T05:43:51Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-22T05:52:08Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1112342	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-22T05:52:24Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad	1196560310	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-22T05:52:32Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	520448410	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-22T05:52:48Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	GRHL1-Day-5	GRHL1-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	14877	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/GRHL1-Day-5/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-22T05:02:33Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/GRHL1-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
